,clean_word,weight
5874,tabung bambu,3.0
5875,tabur,-4.0
5876,tadabur,-3.0
5877,tae,-4.0
5878,tafakur,-3.0
5879,tafsir,2.0
5880,tagak,-5.0
5881,tagar,-3.0
5882,tagih,-3.0
5883,tagut,-4.0
5884,tahan,-1.25
5885,tahan lama,1.0
5886,tahan lasak,4.0
5887,tahi,-5.0
5888,tahi angin,-4.0
5889,tahu,-1.0
5890,tahu atur,4.0
5891,tahun,-5.0
5892,tai,-5.0
5893,taik,-5.0
5894,tais,-3.0
5895,tajak,-3.0
5896,tajali,3.0
5897,tajam,3.5
5898,tajam mata,2.0
5899,tajam otak,4.0
5900,tajam pikir,4.0
5901,taji,-4.0
5902,tak,-3.0
5903,tak nyawa,-5.0
5904,tak segan,2.0
5905,takal,-4.0
5906,takar,-2.0
5907,takda,-2.0
5908,takjub,2.5
5909,takluk,-4.0
5910,takrif,3.0
5911,taksa,-5.0
5912,taksir,3.6666666666666665
5913,takul,-3.0
5914,takut,-3.0
5915,takwa,4.0
5916,takyin,3.0
5917,takzim,3.0
5918,talak,-3.0
5919,talas,-3.0
5920,talen,2.0
5921,talenan,-5.0
5922,talenta,4.0
5923,tali jantung,-3.0
5924,talun,-3.0
5925,taman,1.0
5926,tamat,3.0
5927,tamat riwayat,-3.0
5928,tambah,-1.75
5929,tambak,-4.0
5930,tambat,3.0
5931,tambat hati,-2.0
5932,tambeng,-5.0
5933,tambun,-3.0
5934,tambus,-4.0
5935,tampak,-3.0
5936,tampak diri,-3.0
5937,tampar,-3.0
5938,tampel,-3.0
5939,tampik,-4.0
5940,tampil,1.0
5941,tampuk,-3.0
5942,tamu,-4.0
5943,tanah tandus,-3.0
5944,tanam,-5.0
5945,tancap,-3.5
5946,tanda,1.5
5947,tanda jasa,4.0
5948,tanda mata,2.0
5949,tandang,-3.0
5950,tandas,3.0
5951,tandatanda,4.0
5952,tanding,2.0
5953,tanduk,1.0
5954,tang,-5.0
5955,tangan,1.6666666666666667
5956,tangan panas,-4.0
5957,tangap,-5.0
5958,tanggal,-4.0
5959,tanggang,-5.0
5960,tanggap,3.0
5961,tangguh,1.0
5962,tanggul,-3.0
5963,tanggulang,-3.0
5964,tanggung,-3.3333333333333335
5965,tangis,-5.0
5966,tangkal,0.0
5967,tangkap,0.0
5968,tangkap basah,-3.0
5969,tangkap tangan,-4.333333333333333
5970,tangkas,3.0
5971,tangkis,0.0
5972,tangkul,3.0
5973,tangsel,3.0
5974,tantang,-4.0
5975,tanur,-4.0
5976,tanya,2.0
5977,tanya jawab,3.0
5978,tapa,-1.0
5979,tapak,-4.0
5980,tapak kaki,-3.0
5981,tapatapa,-3.0
5982,tara,-1.0
5983,taraf,3.0
5984,tarah,-3.0
5985,tarak,-3.0
5986,tarekat,2.0
5987,tari,2.5
5988,tarik,2.6666666666666665
5989,tarik hati,3.0
5990,tarik napas habis,-5.0
5991,taruh,0.5
5992,taruh hati,3.0
5993,taruh syak,-3.0
5994,taruk,3.0
5995,tarung,-3.5
5996,tasamuh,5.0
5997,tasyakur,-4.0
5998,tata,0.5
5999,tata tertib,3.0
6000,tatahtatah,-5.0
6001,tatak,-4.0
6002,tatap,1.0
6003,tating,3.0
6004,tau,-4.0
6005,tauk,-3.0
6006,taun,-5.0
6007,taut,-2.0
6008,tauu,-3.0
6009,tawakal,3.0
6010,tawan,-3.0
6011,tawar,-4.0
6012,tawarikh,3.0
6013,tawon,-3.0
6014,tayang,2.5
6015,tayib,2.0
6016,tayibah,2.0
6017,tbc,-3.0
6018,team,1.0
6019,tebak,3.0
6020,tebal,-3.0
6021,tebal hati,-5.0
6022,tebal telinga,1.0
6023,tebar,-1.0
6024,tebat,-3.0
6025,tebuk,-3.0
6026,tedak,-4.0
6027,tedas,3.0
6028,teduh,2.5
6029,tega,-4.5
6030,tegah,-5.0
6031,tegak,-4.0
6032,tegal,-4.0
6033,tegang,0.0
6034,tegap,0.0
6035,tegar,2.0
6036,tegas,3.0
6037,teguh,-3.0
6038,teguh batin,3.0
6039,teguh hati,3.3333333333333335
6040,teguk,-1.0
6041,tegun,-3.0
6042,tegur,2.3333333333333335
6043,tegur ajar,-5.0
6044,teh,1.0
6045,teja,4.0
6046,tekad,4.0
6047,tekak,-4.5
6048,tekan,-2.0
6049,tekan jiwa,4.0
6050,tekan mental,0.0
6051,tekek,-3.0
6052,teknik,-4.0
6053,teks,-3.0
6054,tekuk lutut,-3.0
6055,tekun,4.0
6056,tela,3.0
6057,telaah,2.0
6058,teladan,4.0
6059,telak,-3.0
6060,telan,-5.0
6061,telanjang,-3.5
6062,telanjur,-5.0
6063,telantar,-4.0
6064,telat,-5.0
6065,telaten,4.0
6066,teledor,-4.5
6067,telerang,-3.0
6068,teles,-4.0
6069,telik,-2.5
6070,telimpuh,-3.0
6071,telinga lembut,-3.0
6072,telinga merah,1.0
6073,teliti waskita,-3.0
6074,telungkup,1.0
6075,telur,3.0
6076,telusur,3.0
6077,teman,-3.0
6078,tembak,-5.0
6079,tembakau,-3.0
6080,tembakmenembak,-5.0
6081,tembam,-4.0
6082,tembelang,-5.0
6083,tembis,-4.0
6084,tembok,-1.0
6085,tembus,3.0
6086,temenan,-2.0
6087,temenin,-3.0
6088,temennya,1.0
6089,tempat,-3.0
6090,tempel,-3.0
6091,tempelak,-5.0
6092,temperas,-3.0
6093,tempiar,-3.0
6094,tempik,-4.0
6095,tempo,1.0
6096,tempoh,3.0
6097,temporer,-4.0
6098,tempotempo,3.0
6099,tempuh,3.0
6100,temu,2.25
6101,temu roma,-4.0
6102,tenaga,4.0
6103,tenaga kerja,3.0
6104,tenang,0.5
6105,tendang,-4.0
6106,tendas,-4.0
6107,tendensi,-3.0
6108,tengah,-1.6666666666666665
6109,tengak,-4.0
6110,tenggak,-3.0
6111,tenggalam,-3.0
6112,tenggan,-3.0
6113,tenggang,-1.0
6114,tenggang rasa,5.0
6115,tenggarang,-4.0
6116,tenggelem,-3.0
6117,tengkar,-4.5
6118,tengkar mulut,-5.0
6119,tengking,-4.75
6120,tengkoh,-3.0
6121,tengku,-4.0
6122,tengkulak,-5.0
6123,tengkuluk,3.0
6124,tengkurap,2.0
6125,tengok,2.0
6126,tensi,-4.0
6127,tenteram,4.0
6128,tenung,-3.0
6129,teologis,-4.0
6130,teoretis,3.0
6131,tepa salira,5.0
6132,tepat,3.0
6133,tepat ,4.0
6134,tepi,-4.0
6135,tepi mata,-3.0
6136,tepu,-3.0
6137,terajam,-4.0
6138,terala,3.0
6139,terali,-4.0
6140,terampil,4.0
6141,terang,2.6666666666666665
6142,terang akal,3.0
6143,teranggaranggar,3.0
6144,teraso,4.0
6145,terban,-4.0
6146,terbang arwah,-4.0
6147,terbang pikir,-4.0
6148,terbayangbayang,3.0
6149,terbit selera,3.0
6150,tercengangcengang,-3.0
6151,tergelenggeleng,4.0
6152,tergilagila,3.0
6153,teriak,-2.0
6154,terima,-0.75
6155,terima kasih,5.0
6156,terima nyata,-4.0
6157,terimakasih,5.0
6158,terimaksih,4.0
6159,terjang,-3.0
6160,terjemah,3.0
6161,terjerembab,-2.0
6162,terjun,-4.0
6163,terka,3.0
6164,terkadang,3.0
6165,terkadangkadang,3.0
6166,terkam,-4.0
6167,terkapahkapah,3.0
6168,terkencarkencar,-4.0
6169,terlalu,-4.0
6170,terminal,-3.0
6171,terminasi,-3.0
6172,teror,-5.0
6173,terowongan,-4.0
6174,terpa,-3.3333333333333335
6175,terpalitpalit,-3.0
6176,terpana,1.0
6177,terror,-5.0
6178,tersengalsengal,3.0
6179,tersengutsengut,-5.0
6180,tersiasia,-3.0
6181,tertawa,5.0
6182,tertawa kecil,4.0
6183,tertib,1.5
6184,terusmenerus,4.0
6185,tesis,-3.0
6186,testimoni,3.0
6187,tetap,-2.0
6188,tetap hati,3.0
6189,tetas,-4.0
6190,tetek,-4.0
6191,tetes,-3.0
6192,tetes darah,-3.0
6193,tetiba,-3.0
6194,tetua,-2.0
6195,tewas,-2.0
6196,thank,4.0
6197,thanks,3.0
6198,tiada,-2.0
6199,tian,-3.0
6200,tiang pancang,3.0
6201,tiara,3.0
6202,tiba,3.0
6203,tidur,0.0
6204,tidurin,-2.0
6205,tika,-5.0
6206,tika pangkai,-4.0
6207,tikai,-4.0
6208,tikam,-4.0
6209,tikar,3.0
6210,tike,-3.0
6211,tilam,-4.0
6212,tilap,-4.0
6213,tilas,-3.0
6214,tim,-4.0
6215,timah panas,-3.0
6216,timang,-2.0
6217,timba,4.0
6218,timba ilmu,4.0
6219,timbal,1.5
6220,timbang,-3.4
6221,timbul,-3.0
6222,timbun,1.0
6223,timburu,-5.0
6224,timpa,-3.0
6225,timpal,2.0
6226,timpang,-4.0
6227,timpuk,-5.0
6228,tindak,-1.0
6229,tindas,-4.75
6230,tindih,-4.0
6231,tindik,-3.0
6232,ting,-4.0
6233,tingau,-4.0
6234,tinggal,-0.5
6235,tinggi,1.0
6236,tingkah,-5.0
6237,tingkah laku,1.0
6238,tingkat,1.0
6239,tingkeb,-3.0
6240,tingkuh,-4.0
6241,tinja,-5.0
6242,tinju,-4.0
6243,tip,1.0
6244,tipeks,-3.0
6245,tips,4.0
6246,tipu,-3.5
6247,tipu muslihat,-5.0
6248,tiri,-2.0
6249,tiris,3.0
6250,tiru,3.5
6251,titi,-1.5
6252,titik,-3.0
6253,titik berat,-3.0
6254,titip api,3.0
6255,titis,-3.0
6256,titis darah,-3.0
6257,tiup,-3.0
6258,tiuptiup,-3.0
6259,tkde,-1.0
6260,tlg,3.0
6261,tobak,-3.0
6262,tobat,-2.0
6263,toboh,-4.0
6264,todong,-5.0
6265,tokcer,4.0
6266,tokok,0.0
6267,tolak,0.6000000000000001
6268,toleransi,-3.0
6269,tolok,-3.0
6270,tolol,-5.0
6271,tonggak,-4.0
6272,tongkat,3.5
6273,tongkat senduk,-3.0
6274,tongkeng,5.0
6275,tongkrong,-2.0
6276,tongong,-3.0
6277,tonjok,-4.0
6278,tonjol,-3.0
6279,tonton,-4.0
6280,top,5.0
6281,topan,-3.0
6282,topek,-4.0
6283,topo,-5.0
6284,toreh,1.0
6285,tosan aji,-4.0
6286,tq,4.0
6287,tradisional,-5.0
6288,tragedi,-5.0
6289,traktat,3.0
6290,transaksi,3.5
6291,transendental,3.0
6292,transformasi,-4.0
6293,transparan,3.0
6294,transparansi,2.0
6295,trauma,4.0
6296,traumatis,-4.0
6297,travesti,-5.0
6298,trayek,-4.0
6299,trek,-3.0
6300,tren,-2.0
6301,trendi,3.0
6302,trengginas,5.0
6303,tresna,2.0
6304,trima,1.0
6305,trimakasih,4.0
6306,trims,4.0
6307,tt,-2.0
6308,tua,-4.0
6309,tua bangka,-3.0
6310,tuah,-2.0
6311,tuak,-3.0
6312,tuas,-3.0
6313,tuba,-5.0
6314,tubruk,-3.5
6315,tubuh,-3.25
6316,tudung lingkup,-5.0
6317,tugal,-4.0
6318,tugas,-1.6666666666666667
6319,tugur,-3.0
6320,tuhan,3.0
6321,tuhkan,-4.0
6322,tuhmah,-3.0
6323,tuil,-3.0
6324,tuju,0.0
6325,tukang,-2.0
6326,tukar,1.0
6327,tukar akal,1.0
6328,tukar cincin,3.0
6329,tukar pikir,3.0
6330,tukas,-5.0
6331,tukik,-4.0
6332,tulah,-3.5
6333,tulang,2.0
6334,tulang punggung,-3.0
6335,tular,-4.0
6336,tulen,3.0
6337,tuli,-3.0
6338,tulup,-3.0
6339,tulus,4.0
6340,tulus hati,4.0
6341,tulus ikhlas,5.0
6342,tumandang,1.0
6343,tumang,-4.0
6344,tumbang,-2.0
6345,tumbang vertikal,-3.0
6346,tumben,-2.0
6347,tumbu,-4.0
6348,tumbuk,0.3333333333333335
6349,tumbuk akal,-5.0
6350,tumor,-4.0
6351,tumpah,3.0
6352,tumpah hati,-3.0
6353,tumpang,-3.0
6354,tumpang tinggal,1.0
6355,tumpas,-4.666666666666667
6356,tumpat,-4.0
6357,tumpil,3.0
6358,tumpu,1.3333333333333333
6359,tumpuk,0.5
6360,tumpul,-3.0
6361,tumpul otak,-3.0
6362,tumpur,-5.0
6363,tun,-4.0
6364,tunai,3.0
6365,tunang,3.0
6366,tunas,3.0
6367,tunasusila,-5.0
6368,tunda,-3.0
6369,tundang,3.0
6370,tunduk,-2.0
6371,tung,-3.0
6372,tunggak,-1.0
6373,tunggang,-1.0
6374,tunggang gunung,-4.0
6375,tunggu,-0.6666666666666665
6376,tunggu dunia,2.0
6377,tunggul,-3.0
6378,tungkak,4.0
6379,tungku,-4.0
6380,tunjang,-0.3333333333333335
6381,tunjuk,-3.0
6382,tunjuk asa,-3.0
6383,tuntas,2.0
6384,tuntun,0.0
6385,tuntut,-3.0
6386,tuntut ilmu,4.0
6387,tunu,-4.0
6388,tupai,-5.0
6389,turun,-3.0
6390,turut,1.0
6391,tusuk,-4.0
6392,tutuk,3.0
6393,tutup,-3.0
6394,tutup mulut,1.0
6395,tutur,0.0
6396,tutur bahasa,-3.0
6397,tutur kata,-4.0
6398,tuyul,-4.0
6399,typo,-2.0
6400,typonya,-3.0
6401,ua,-4.0
6402,uang lelah,2.0
6403,uang pecah,-4.0
6404,uang rokok,2.0
6405,uang sogok,-3.0
6406,uar,-3.0
6407,uaruar,-3.0
6408,ubah,4.0
6409,ubah akal,-2.0
6410,ubah ingat,-3.0
6411,uber,-3.0
6412,ucap,1.0
6413,ucek,-3.0
6414,uciuci,-4.0
6415,udahan,-4.0
6416,udak,-3.5
6417,udara,-4.0
6418,udeh,-3.0
6419,udi,-5.0
6420,ugahari,3.0
6421,ugalugalan,3.0
6422,ugh,-4.0
6423,uit,-4.0
6424,ujar,-4.0
6425,uji,-4.0
6426,ujung,-3.0
6427,ujung tangan,-4.0
6428,ukir,-5.0
6429,ukur,3.0
6430,ulah,-3.5
6431,ulama,3.0
6432,ulamulam,-5.0
6433,ulas,3.0
6434,ulas pers,-3.0
6435,uler,-3.0
6436,ulung,4.0
6437,ulur,3.0
6438,ulur lidah,-5.0
6439,ulur tangan,4.0
6440,umat,3.0
6441,umbar,-3.0
6442,umbulumbul,-3.0
6443,umi,4.0
6444,umpan,-3.0
6445,umpat,-4.0
6446,umpil,-3.0
6447,umum,-1.0
6448,umur,2.0
6449,unam,-3.0
6450,unda,3.0
6451,undang,1.5
6452,undi,-5.0
6453,unekunek,2.0
6454,unfollow,-2.0
6455,unggul,5.0
6456,ungkap,-0.5
6457,ungkit,-3.0
6458,unit,-4.0
6459,unjuk,-3.0
6460,unjuk rasa,-3.0
6461,unmood,-3.0
6462,unting,-5.0
6463,untir,4.0
6464,untun,-3.0
6465,untung,3.8333333333333335
6466,upa,3.0
6467,upah,1.0
6468,upaya,2.0
6469,urai,3.0
6470,uras,-3.0
6471,uraura,4.0
6472,urgen,-4.0
6473,urine,-3.0
6474,uringuringan,-5.0
6475,urit,-3.0
6476,urita,-3.0
6477,urun,-4.0
6478,urung,-5.0
6479,urus,3.75
6480,uruturutan,-4.0
6481,usah,-5.0
6482,usaha,2.3333333333333335
6483,usai,1.0
6484,usak,-3.0
6485,usang,-5.0
6486,usap,-4.0
6487,usik,1.0
6488,usil,1.0
6489,usir,-4.0
6490,usrek,-5.0
6491,ustadz,3.0
6492,ustazah,3.0
6493,usul,2.0
6494,utama,4.0
6495,utang,-4.0
6496,utara,3.0
6497,utas,4.0
6498,utopia,2.0
6499,uyuh,-3.0
6500,uzur,-3.0
6501,vagina,-4.0
6502,vak,3.0
6503,vakansi,3.0
6504,vakum,-3.0
6505,validitas,-3.0
6506,vampir,-5.0
6507,varia,3.0
6508,varian,1.0
6509,ventura,3.0
6510,verbal,1.0
6511,vibrasi,-3.0
6512,vila,3.0
6513,visi,2.0
6514,vista,3.0
6515,vital,-4.0
6516,vitalitas,3.0
6517,vonis,-3.0
6518,vote,1.0
6519,voucher,3.0
6520,vulgar,-3.0
6521,wabah,-5.0
6522,wacana,-3.0
6523,wadak,3.0
6524,waduh,3.0
6525,waduk,-3.0
6526,wafat,1.0
6527,wagu,4.0
6528,wah,3.0
6529,waham,-3.0
6530,wahyu,4.0
6531,wajar,2.5
6532,wajib,-2.0
6533,wakil,-3.0
6534,walak,-5.0
6535,walang hati,-5.0
6536,wan,-4.0
6537,wangi,4.0
6538,wangsit,-3.0
6539,wantah,3.0
6540,wara,-3.0
6541,waras,2.0
6542,warawara,-3.0
6543,waris,3.0
6544,warita,-4.0
6545,warna,1.0
6546,warok,3.0
6547,warta,-3.0
6548,wasiat,4.0
6549,wasit,-3.0
6550,waspada,3.0
6551,waswas,-3.0
6552,watak,3.0
6553,watu,-3.0
6554,wawa,-3.0
6555,wawancara,3.0
6556,wedel,2.0
6557,wedus,-3.0
6558,week,-4.0
6559,wejang,-3.0
6560,wekel,4.0
6561,welas,4.0
6562,welcome,4.0
6563,wewenang,2.0
6564,why,-2.0
6565,wibawa,3.0
6566,widita,4.0
6567,widyaiswara,3.0
6568,wiladah,3.0
6569,wimana,-4.0
6570,wirid,4.0
6571,wisma,3.0
6572,wisuda,3.0
6573,wkwkwk,3.0
6574,wreda,-4.0
6575,wujud,-1.0
6576,xx,-1.0
6577,yaaaa,1.0
6578,yaahh,-3.0
6579,yahhh,-3.0
6580,yahud,4.0
6581,yakali,-3.0
6582,yakin,3.0
6583,yalord,-2.0
6584,yampun,-3.0
6585,yamtuan,4.0
6586,yank,2.0
6587,yaoi,-5.0
6588,yasalamualaika,3.0
6589,yauda,-4.0
6590,yaudah,1.0
6591,yaudahlah,-3.0
6592,yaudh,-3.0
6593,yelah,-3.0
6594,yes,3.0
6595,yodah,-2.0
6596,yoga,1.0
6597,yuk,4.0
6598,yukk,4.0
6599,yunior,-4.0
6600,yuuk,4.0
6601,yuwaraja,-4.0
6602,zaim,3.0
6603,zakar,-3.0
6604,zakelek,4.0
6605,zakiah,4.0
6606,zalim,-5.0
6607,zat mabuk,-3.0
6608,zero,-3.0
6609,ziarah,-4.0
6610,zikir,4.0
6611,zina,-4.0
6612,zuhud,2.0
